,DMG,DMGCPI,DMG2000,DMGCP2000,IS2000,HOURS00,DMG2010,DMGCP2010,IS2010,HOURS10,DMG2020,DMGCP2020,IS2020,HOURS20,POP2000,PNW2000,MICPI2000,MGRCP2000,POP2010,PNW2010,MICPI2010,MGRCP2010,POP2020,PNW2020,MICPI2020,MGRCP2020,AG01,FOR01,URB01,WAT01,AG11,FOR11,URB11,WAT11,AG21,FOR21,URB21,WAT21,ELEV,TMP2000,PCP2000,SNW2000,TMP2010,PCP2010,SNW2010,TMP2020,PCP2020,SNW2020,DMGPOP2000,DMGPOP2010,DMGPOP2020,FIPS,County_low
DESHA,-0.6237414217977754,-0.5769923366115606,-0.27565754936085074,-0.2754994180242638,0.5158625596792439,-0.12884317627916908,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.4174150926793344,1.7952884687834232,-1.1304502691400855,-0.6743743258869594,-0.45971534359304966,1.794404115956537,-1.0223023304933028,-0.25862072898982214,-0.4539421511299764,1.8887760339327304,-1.6157634726543415,-0.91401251211667,0.9404410538990653,-1.0325670038902792,-0.9672495298082091,2.4721536291823485,0.9669778814131913,-1.0091818334675866,-0.9223266153929632,2.655273564800361,0.9670964295587716,-0.994868306123371,-0.9555644340426345,2.9866543566400736,-1.0005753345802306,1.1423628351326445,1.6089017524873188,-1.1731973531256075,1.1279705655361194,0.9455473336985564,-1.2512485406417777,1.1688277068404656,0.523593886648033,-0.8855832997103874,-0.25984119503824876,-0.4821514568683631,-0.14802211380700797,65.0,Desha
DREW,-0.6237414217977754,-0.5769923366115606,-0.27565754936085074,-0.2754994180242638,0.5158625596792439,0.07060446501985446,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,1.7631546058314675,0.9293186815663147,-0.3478881685363021,0.539893649494422,-0.09862140586654453,-0.3137463441292264,-0.3619648419315166,0.5770524370239153,-0.41788702904436414,0.766510116101957,-0.3599452077179642,0.5221447364167393,-0.09614244608487148,0.15068415302489654,-0.6517537070704931,-0.8777420949365605,-0.5144942592048539,-0.7554684483335018,-0.6415171845565937,-0.8581490554613479,-0.5246592203495417,-0.7882989823287633,-0.634696447393098,-0.8971115488279457,-0.5607072180563438,-0.8743736528970364,-0.8842121519310109,1.302429759863349,1.5014477077847797,-1.1962081077740465,1.2686909238672943,1.347501803179163,-1.3435837426757498,1.3100239304341492,1.3014350296011319,-0.9204024762957133,-0.25984119503824876,-0.4821514568683631,-0.14802211380700797,69.0,Drew
FAULKNER,-0.25829675473598995,-0.27013420480273714,-0.27565754936085074,-0.2754994180242638,1.2744839709722495,0.2102178139291709,-0.013315050813307505,-0.015383889782063618,0.3612474614560961,0.3458307078176505,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,-0.4055321104720442,1.0354755962504472,-0.3506065349110026,2.0944156610599314,1.9401785418566013,1.3213126569584488,-0.32086900727666395,1.7758975082078576,1.6297781961792448,1.315552281668815,-0.1507789627466095,1.450661249493611,1.9029974144037254,0.3997516376323237,0.29711610808673355,1.1723024326500828,0.08263135906902049,0.36236610169702727,0.3000512091382136,1.3297521933731289,0.10459538060211737,0.2921756620861084,0.321811640602742,1.5332208500193,0.11294773360119532,-0.3180372276759357,-0.17043175103946598,-0.11154538491234389,-0.26390611993703805,-0.16464388505010658,0.40225319611898325,0.08379928539425378,-0.19157561699241382,0.05447097250130853,-0.42757081936404817,-0.25984119503824876,-0.4013386283209299,-0.14802211380700797,32.0,Faulkner
FRANKLIN,-0.5938097633527148,-0.5539617649640944,-0.27565754936085074,-0.2754994180242638,-1.0013802629067672,-0.5829189729699459,-0.5752612284306843,-0.5784083499553896,1.23523325530149,2.017697347010963,5.687367919007338,5.687367919007337,0.8696640961195752,0.9626175624956881,-0.36745931927082803,-0.9072491305938372,0.4099653463151098,-0.27768354595345274,-0.36878836358903866,-0.9458567871582362,-0.5030256543411349,-0.0832694002241226,-0.3639386966656114,-0.9804456633322396,-0.8324083748491742,-0.44820772111723456,0.07847831168451382,0.6603880261957624,-0.39399428862612496,-0.20958393097040404,0.07640940711507595,0.7014233691629672,-0.41112071243367454,-0.21083837413198397,0.059235199715676784,0.7173089284302119,-0.3625342220535997,-0.20624675302003698,0.8270660079957776,-0.9409763416339372,0.4124054824474419,0.3980123132493664,-0.8923124017330678,-0.4303123102073666,0.6592057047844955,-0.8807838816043884,0.05863513791108793,0.18219111200546978,-0.25984119503824876,-0.446277785367956,8.268140128406118,20.0,Franklin
FULTON,1.1173413848465878,0.8917952422301556,-0.27565754936085074,-0.2754994180242638,-1.0013802629067672,-1.1812618968670165,2.278833831573361,2.279594809518579,0.3612474614560961,0.8491884056392931,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.4934588810900607,-1.0431557498878619,-0.808032373114975,-0.980908110381032,-0.47327353896984475,-1.051640156361156,-0.7556840039060467,-1.1218888090671102,-0.4432086630493436,-1.1790358760259025,-1.1463819305239757,-1.280001990759083,-0.02777754815888256,1.435132712479111,-0.2834916977156251,-0.8576682252655828,-0.03253756050474702,1.4361135567848475,-0.33308122397292017,-0.8487575568211589,0.03130530407845152,1.3176785975482304,-0.3241955163258686,-0.8787722214795144,0.5775359284756348,-1.3548746310728688,-1.5881245533533421,1.5268730309205394,-1.407626908609951,-1.0936036302774617,1.1993093412406646,-1.366745748757549,-1.4420341817058764,1.6285417830378113,-0.25984119503824876,3.094949750951861,-0.14802211380700797,6.0,Fulton
GARLAND,-0.5958980185930679,-0.5558113513053001,-0.27565754936085074,-0.2754994180242638,-0.24275885161376168,0.030714936760049747,-0.5758411522465949,-0.5796375695339387,0.3612474614560961,-0.5530223240067111,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,-0.3512404567828485,1.0777015874360736,-0.398888141998321,0.6105605713989136,1.5615191610109838,1.0154447447424941,-0.4449451297565948,0.3207853353725594,1.6297781961792448,0.9474883477508804,-0.30280412537807583,0.6213152723045088,1.5924608870707695,-1.118772783943908,0.3267789961568937,1.785201036074752,2.605390482275138,-1.1155999212047731,0.31894489527770953,1.7132895997777282,2.649057361240613,-1.119199519018303,0.31382669499730276,1.6821981251169704,2.801255517013492,0.4526404495746294,0.10626633083888651,-0.21967221984287943,-0.1228262755658922,0.08996906659641944,0.30327022449289004,-0.11505034402969118,0.12658625240200466,-0.3648708749718247,-0.27641780036697733,-0.25984119503824876,-0.47557340350837524,-0.14802211380700797,42.0,Garland
GRANT,-0.621131102747334,-0.5750035623500718,-0.27565754936085074,-0.2754994180242638,0.5158625596792439,0.11049399327965916,-0.6178856289001138,-0.6175449619773518,-0.5127383323892977,-0.8406552941905069,-0.19611613513818407,-0.19611613513818402,1.7631546058314675,1.5236313172840437,-0.39432853566791354,-0.9058083890650936,1.8603878984621594,0.7861690002318584,-0.3736216914297834,-0.9385058028852201,2.862018189625369,1.5218696861695835,-0.35034820661057486,-1.035473670896782,2.117872216078453,0.5832171732386577,-1.2079660253369084,-0.7134879883736388,-0.003954140466165914,-0.9448379905722124,-1.2033975957689385,-0.7013836144031992,-0.06724072198401349,-0.9783902886926134,-1.1937446952403086,-0.8028180393284339,-0.12677798883504063,-1.0185353745122032,-0.6747413605960286,0.7281430531960821,-0.05199679023777918,-0.6095601690401349,0.7395900038144363,0.5948241038054234,-0.7686025405499141,0.7408068760722489,0.356390681139213,-0.6258358390833795,-0.25984119503824876,-0.47882941339109253,-0.14802211380700797,55.0,Grant
GREENE,-0.320561565152517,-0.30885858509889685,-0.19472553035232482,-0.19741709749131187,-1.0013802629067672,-1.0516209300226511,-0.23948533901844368,-0.23870756640737925,-0.5127383323892977,-0.12157286873101757,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,-0.2317988186666179,0.03465381977048234,-0.9464276794229005,0.40538554665566245,0.7140434038803111,0.057059804438345275,-1.0270014976945656,0.5560368000083747,0.36185320356572825,0.08811478148327478,-0.9711610986719873,0.8866895106601675,0.8604819297859416,1.3672789401439023,-0.6295077321176208,0.1628495055017107,-0.3515583191118437,1.3567449708255086,-0.6018504985744225,0.13857342525591598,-0.2866303910068711,1.371384596507751,-0.41150470556104546,0.20265440487138717,-0.2815049823373635,-0.5722366504523005,-0.6147829077921361,-0.7323423082738187,0.35911375544913315,-0.6314255643929985,-0.4519530078368123,0.8918629833626244,-0.6655145286648696,-0.34033830884527794,0.8551887591278713,-0.2277237849033832,-0.34484656826444915,-0.14802211380700797,18.0,Greene
HEMPSTEAD,0.7701689511378917,0.8849293639217762,1.2597888557985346,1.2599622001773134,1.2744839709722495,2.4470231110977196,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.24789438999351407,1.1206966063005532,-0.09976635578140546,0.10097583489216597,-0.2891095325673491,1.1249108472722307,0.12500096626905394,0.06510480103916103,-0.31709017810190826,1.1416393168897334,0.2553102441326587,0.37249595826272336,-0.2821275764465242,-0.26263829164998886,-0.29638545524697935,-0.2493087201912992,-0.3194492036715425,-0.33317116685981923,-0.27493219933458374,-0.28100740618553816,-0.33024849900707615,-0.36849055868601943,-0.2797524634263444,-0.23088147406230536,-0.4732126188391891,1.0459659870004205,1.3144595006756035,-0.7338625695515512,1.0615863680877795,0.9948421945328283,-1.0684481719043242,1.0653241820125348,1.2894879931932695,-1.0514045270383445,0.7397529128343291,-0.4821514568683631,-0.14802211380700797,60.0,Hempstead
HOT SPRING,-0.6202609963971869,-0.5743406375962423,-0.27565754936085074,-0.2754994180242638,-0.24275885161376168,0.07060446501985446,-0.6164358193603373,-0.6162355897145494,-0.5127383323892977,-0.8766094154634814,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,-0.11597662412966694,-0.10879942584456183,-0.39060149173135494,0.5691133844809133,0.3173526239468056,-0.10583400554734337,-0.3979191000598631,0.3735230263458631,-0.02931514521929297,-0.1122857547986575,-0.3988916081776644,0.37969154777995634,-0.13767119378427764,-0.8285019477885288,0.007484615492995031,0.2863266637667732,-0.5034855194313842,-0.8443809543708652,-0.0075288243192811275,0.21768528563950929,-0.50859034390803,-0.8600254173484154,-0.04475638641025118,0.23341495999846304,-0.5157615556884144,-0.2228317594220202,0.48768815906199103,0.0002127886600700786,-0.5164738666764159,0.4896111774801748,0.7383192847338966,-0.634054186284753,0.5047937006682653,0.3249116841948254,-0.6982524096431048,-0.25984119503824876,-0.4797495517280979,-0.14802211380700797,54.0,Hot Spring
HOWARD,0.7701689511378917,0.8849293639217762,1.2597888557985346,1.2599622001773134,1.2744839709722495,2.4470231110977196,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.4388158993123612,0.482693423122829,-0.08213412709253409,-0.40390333956865937,-0.44583729563855823,0.40683618507966085,-0.07388561995052789,-0.2990864202434454,-0.43200163872985936,0.5961569003003355,-0.766922854054736,0.017597069882200847,-0.4572777888217808,-0.13460159564886748,0.24135395974583812,-0.4108534042026086,-0.49476562100399046,-0.27097161417689225,0.19158427208265386,-0.519683209810767,-0.5014732711715721,-0.440404726730103,0.10159166011894334,-0.4574451159247399,0.14311601198016338,0.4637481636742396,1.1391947221331267,-0.5335428661727782,0.44314339821823506,1.45657696113203,-0.7267998341433011,0.4851402430390019,1.5812973377726507,-0.949094785013326,1.3889298694645829,-0.4821514568683631,-0.14802211380700797,51.0,Howard
INDEPENDENCE,1.1269125546982062,0.899108150823316,-0.27565754936085074,-0.2754994180242638,0.5158625596792439,-0.08429986972238714,2.294781736510903,2.2940388616028886,1.23523325530149,1.6401790736447313,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,-0.7095653711315403,-0.0290346518425023,-0.830290187716411,0.6554426080615003,0.5697922111772188,-0.03966006113949953,-0.7663427992167342,-0.061649096881559506,0.22696756605365206,-0.03497307153551129,-0.6624955674994205,0.7341645345540441,0.06195943092976642,0.25039601475369766,0.7243771450134429,-0.18814658630189998,-0.5124970918619919,0.25272683375265886,0.7721787232352906,-0.20289544797980488,-0.4951726433674607,0.27222679547749257,0.741150089829552,-0.1333379802066703,-0.5249994277460719,-0.18739432360894573,-0.5561384260358189,-0.9216347937010486,0.5507775386228344,-0.5974180568995697,-0.6538294314285578,0.7792165510985051,-0.6193939350397596,-0.5915604763207613,0.73463628959051,-0.25984119503824876,0.7190297303398944,-0.14802211380700797,16.0,Independence
IZARD,1.1246502781878236,0.8973585009336673,-0.27565754936085074,-0.2754994180242638,-1.0013802629067672,-1.1812618968670165,2.2910122317074837,2.2905830500316857,1.23523325530149,1.1008672545501144,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.46042228525982626,-0.9618388897311411,-0.7757447855158695,-0.9989395094689189,-0.44748986728998935,-0.9904846174413143,-0.570412703918133,-0.9330489165502032,-0.41950028202418116,-1.0263236691477362,-0.11069478403919142,-0.5702042139980389,-0.39780893833515624,0.9825894613650356,-0.17133049936105507,-0.7798872166474973,-0.3982705269667466,0.981124635800829,-0.22602846503551488,-0.7879100670073297,-0.3390624130132925,0.9069630315121556,-0.2160626833112878,-0.8111046606559504,0.36486563892828927,-1.0195352684477725,-1.6977573495582856,1.290859584096333,-1.0661629518272715,-1.3350039763212196,1.0849221738381798,-1.0421714345673692,-1.6701168854668407,1.2660473021021579,-0.25984119503824876,2.7280931107567343,-0.14802211380700797,15.0,Izard
JACKSON,0.6048487446099412,0.4586290316880841,-0.27565754936085074,-0.2754994180242638,1.2744839709722495,-0.18867746866887614,1.4248960126449943,1.424028898017337,0.3612474614560961,0.5256013141825229,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.35415833762667015,0.01136729499238101,-0.9106198854866011,-0.9448453122052584,-0.37106287080821265,-0.06160785239624263,-1.2697903181980865,-0.798163279038127,-0.36933700978851786,-0.19599638321059967,-0.7879276437435182,-1.0581901855212572,1.7580181522297489,-0.7737373576113792,-0.3504652387910671,-0.364029316528915,1.7692781108086537,-0.7428842076352266,-0.36382402703079986,-0.3331174608869337,1.7738095562495784,-0.7331059647015339,-0.4135368439966668,-0.42266966775339104,-0.7172545667640912,-0.18136903009677013,-0.8592754077869631,-0.0020624662337398268,-0.18888279025067783,-0.7434853548235861,0.48402084029391906,-0.263107611410198,-0.41122161801629675,0.23024379395436181,-0.25984119503824876,1.2339063461415414,-0.14802211380700797,25.0,Jackson
JEFFERSON,-0.61330014559601,-0.5690465557988301,-0.27565754936085074,-0.2754994180242638,0.5158625596792439,0.0506597008899521,-0.6048373430421252,-0.6057790125200893,0.3612474614560961,-0.5170682027337367,-0.19611613513818407,-0.19611613513818402,0.8696640961195752,0.8974675780686532,0.9997870272639587,1.9899031596697194,0.5196515481588793,1.2910481746926836,0.6851258799204185,2.13833409792239,0.1749811309169564,1.09023564613094,0.42786124831789285,2.169792734330224,-0.4423782604319852,1.0379313739762028,0.6311748412382836,-0.7659457768140212,1.0543872182051972,0.7165199575296474,0.6363297025784872,-0.7563740833951679,0.8916803178175837,0.720651183022293,0.6417867256017348,-0.7962943602690811,0.7225471313411107,0.6739048009402681,-0.7968720052079515,0.8228708387002083,0.16461988371001782,-0.7692374071734444,0.8403354560451046,0.6360367825151991,-0.8776000396588975,0.8119400569895072,0.7112044008053,-0.6674286061378919,-0.25984119503824876,-0.4790913943157269,-0.14802211380700797,56.0,Jefferson
JOHNSON,0.24723503469947983,0.15773792394192218,-0.27565754936085074,-0.2754994180242638,-0.24275885161376168,0.11514777157663639,0.8290242917968471,0.8297254445247186,0.3612474614560961,0.9930048907311909,-0.19611613513818407,-0.19611613513818402,0.8696640961195752,1.7777162565494797,-0.26446408273724087,-0.7859061406332273,-0.2628072236577401,0.3534154221225792,-0.23702687116579427,-0.4935915239316425,-0.7567180762780713,-0.04280370897050038,-0.22737084538085411,-0.26156932758473733,-0.5873524951467162,-0.3151206379745389,-0.5321630448869529,1.2497352289862487,-0.28982393671886086,0.2607272939138266,-0.5295281300575347,1.2746063093764677,-0.3235937762522158,0.20618994274408706,-0.5504012466289626,1.2985505046578019,-0.18740474801910167,0.2648011340574552,1.3133142436154026,-1.377155285209019,0.7022199378520303,0.6283151936917779,-1.3607023086584302,0.5964323628325466,0.7778251625036968,-1.3160859160914018,0.1869118676236357,0.637267612601734,-0.25984119503824876,0.3757512938906284,-0.14802211380700797,21.0,Johnson
LAFAYETTE,0.7701689511378917,0.8849293639217762,1.2597888557985346,1.2599622001773134,0.5158625596792439,1.8486801872006489,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.556838983731388,1.1306146358381866,-0.9678673812296956,-1.3054732939629914,-0.5550136421589107,1.048500417625114,-1.287024857731846,-1.1623545003207323,-0.5342381126978867,0.7133615015433341,-1.3538213894765883,-1.4907232057350184,-0.31607959211240827,-0.5752624964331806,-0.6708826285830611,0.4820735724690075,-0.36261532269673596,-0.6109765071124643,-0.6583898003058326,0.44708541707443306,-0.36966091351492864,-0.649301605079954,-0.6889909771426969,0.5838313886110742,-0.7179099140805014,1.5046295177184235,1.1508596566752034,-0.962277040048988,1.5577529104114114,0.09736739670336536,-1.2657302500175835,1.5235726638416978,0.3814106048470109,-1.0843463415940118,2.494852837254133,-0.4821514568683631,-0.14802211380700797,71.0,Lafayette
LAWRENCE,-0.5776953937479904,-0.5316987075872878,-0.23344715005796726,-0.23477368601377221,-1.0013802629067672,-1.0516209300226511,-0.6093607488062279,-0.608598238804613,0.3612474614560961,0.058197737633854774,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.36739764547649656,-1.0431557498878619,-0.43935850052944536,-0.439966137744433,-0.3814047708203945,-1.08130066149139,-0.8091110764607016,-1.0949116815646942,-0.3778448775465489,-1.1556005498622655,-0.41698031211548425,-1.0581901855212572,1.246492256815744,-0.15152531113040557,-0.3374787446856909,-0.5866024608978553,1.2539546004870883,-0.11945969582392976,-0.37259013274912395,-0.5501951980497475,1.2694913329531468,-0.12318183003772766,-0.34883516059076153,-0.606621960357914,-0.5666824167722797,-0.6233223355149234,-1.0005180092334964,0.5833912493143523,-0.6596753354338142,-0.7260860012660048,0.8145230363118446,-0.7011031072974194,-0.34734153804938994,0.9239674905271458,-0.22465752387865093,-0.470989239231032,-0.14802211380700797,17.0,Lawrence
LEE,-0.6237066175437694,-0.5769539300304858,-0.2756192111235184,-0.2754590794540756,-1.7600016741997728,-1.21117904306187,-0.6222350575194434,-0.6214730787657584,0.3612474614560961,-0.22943523254994097,-0.19611613513818407,-0.19611613513818402,0.8696640961195752,0.5934343174091571,-0.4741755413957484,2.2526211809790366,-1.957333097653347,-1.3956302894024244,-0.505631958080125,2.135525878989305,-0.7736079250211565,-0.4204834940043131,-0.49805994404963616,2.023745030893321,-2.158455849384769,-1.3909078933779968,1.585995236941379,-1.0143644420656566,-0.9361724947674633,0.3493762439505336,1.5931423299736287,-0.9916262389177039,-0.8935398081393094,0.4334790010281969,1.5991940254965524,-0.9045746167987455,-0.9102485185471638,0.3784327845586712,-0.8502459615507064,0.5202004619341561,0.6553570632384418,-0.8243403109507143,0.5091858217978557,0.2190037919343555,-0.8084515862805696,0.5037099186113436,0.43242920538545065,-0.7246037725462715,-0.25979195739140815,-0.4821514568683631,-0.14802211380700797,49.0,Lee
LINCOLN,-0.621131102747334,-0.5750035623500718,-0.27565754936085074,-0.2754994180242638,-0.24275885161376168,-0.10889841214926672,-0.6178856289001138,-0.6175449619773518,-0.5127383323892977,-0.9125635367364558,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,-0.3765765618378065,-0.4348687764751459,0.8848396195245057,0.12578877744638733,-0.11540095416247362,-0.4397067878993783,0.7090764309186729,0.1299989827338441,-0.8925832252965799,-0.4295392502878318,0.5678894820355148,0.4022064857470169,-1.0803713660450398,0.5640771788000107,-0.7848658263179805,-0.7789312522277276,-0.054120001543626256,0.577012316810285,-0.7588073146621035,-0.7469317028498668,-0.18242054121679052,0.5771157116523988,-0.8065234361598016,-0.727287169185873,-0.23291335341819233,-0.8385382322117694,0.9965698971961586,1.0609443414367306,-1.0131027214862145,0.9886193926884173,0.9360747749230731,-1.051873411222453,1.004543297853022,0.9785209434963524,-0.6775850292484339,-0.25984119503824876,-0.4779553027577284,-0.14802211380700797,64.0,Lincoln
LITTLE RIVER,0.7701689511378917,0.8849293639217762,1.2597888557985346,1.2599622001773134,1.2744839709722495,2.4470231110977196,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.4526308292426148,0.40633815998503353,0.08228068068163479,-0.34980914230500004,-0.45681890080613274,0.1871953487866995,-0.27001467984470934,-0.8925832252965799,-0.44398210557280093,0.07495248309418139,0.7333408173113455,-0.7587442484501915,-0.06322664054996012,-0.4773188006698829,-0.633835407672989,1.2638491093141906,-0.10360142505848456,-0.5639385508929273,-0.5954229104174384,0.8324311780543706,-0.11743229004947181,-0.6107174876858515,-0.5796995199580315,1.5057972961389987,-0.5379996588630525,1.0743128892688514,0.8403584510348368,-0.722634373331276,1.1387485189869246,0.40157955402253864,-1.030354142728352,1.0793806600477367,1.272367368639876,-1.1410909796202697,1.4702311723223687,-0.4821514568683631,-0.14802211380700797,59.0,Little River
LOGAN,-0.2687380309377552,-0.2780753274988552,-0.27565754936085074,-0.2754994180242638,-1.0013802629067672,-0.024465577332680073,-0.030712765290625672,-0.03106875557375394,0.3612474614560961,0.27392246527170155,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,0.41825324817201887,-0.27052867251317064,-0.8744079433360176,-0.16342557104772815,-0.2055579496019066,-0.29365854700569716,-0.8433162452891366,0.4426335298762379,-0.4339720577555216,-0.30026385708138686,-0.9326232905602059,0.08342791282314761,-0.6478383458312786,-0.17132509342041136,-0.11803843553580778,-0.4845145912079197,0.21184006977731612,-0.1751713791057221,-0.12904295710888544,-0.4323891980651055,0.1839693446778163,-0.17895818047827042,-0.09363450218215193,-0.3900136155370451,0.21161630732127837,0.42645792464536564,-0.303628047289267,0.14651976235557973,-0.07466929424112671,-0.24892076308210137,-0.5009899333387693,0.3754661664303711,-0.24063697982568744,-0.3796490777992058,-0.023051153883796888,-0.25984119503824876,-0.08336000896517176,-0.14802211380700797,30.0,Logan
LONOKE,-0.6167805709965984,-0.5716982548141486,-0.27565754936085074,-0.2754994180242638,1.2744839709722495,0.030714936760049747,-0.6106365812012312,-0.6110165015712982,-0.5127383323892977,-0.9844717792824048,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,0.2857816131703814,0.3532400833555123,-0.5753294598103139,2.5775845251316523,1.7778959500656233,0.523795793647912,-0.6401106090079186,2.718626820704493,1.6837324511840766,0.5344858247659436,-0.5792574132480885,2.1490361850938355,1.8697256436180512,1.2941658533497984,-0.6885178320455605,0.14385373218454106,1.0507905954042402,1.3074092582249177,-0.669011344187644,0.2203356218825872,0.9922665315559507,1.2960610793363834,-0.6743046740520597,0.274439326624503,0.7429150609980816,-0.7763543117569259,0.48100028408575907,-0.27567684203069037,-0.563361559093237,0.490622724224474,0.4061230468981035,-0.444570574537322,0.4465724109677223,0.46357147856072367,-0.7008887393209271,-0.25984119503824876,-0.47984181293322303,-0.14802211380700797,45.0,Lonoke
MADISON,-0.05991250690244931,-0.10006204012768195,-0.2679899018943869,-0.26800695887416065,1.2744839709722495,0.2248439742910993,0.30564304793752556,0.30644331483031234,0.3612474614560961,0.9930048907311909,-0.19611613513818407,-0.19611613513818402,0.8696640961195752,0.35455104117669595,-0.4399877014046595,-0.7817341402534738,-0.2662420734023275,-0.6022487295354122,-0.4115775306497497,-0.8636744266656851,0.26184321016710294,-0.5553691315163893,-0.3730305924515592,-0.7698648830985733,-0.29905146020264883,-0.44820772111723456,-0.336337307797276,2.236935167868561,-0.5433655049668077,-1.0719271521594136,-0.32992728327775556,2.251288735243238,-0.532201135453047,-1.0964659470610791,-0.34786363114676777,2.275532281190724,-0.46436958238301324,-1.1320244279112603,2.9851090500006636,-1.9466211389242378,-0.7761472703760612,2.1446797404820614,-1.9118213871061587,-1.5346014331433262,1.8917812644938732,-1.908245714054661,-1.0438510111224002,2.1179021289040887,-0.2517636323130017,0.40924585449127027,-0.14802211380700797,11.0,Madison
MARION,1.1173413848465878,0.8917952422301556,-0.27565754936085074,-0.2754994180242638,-1.0013802629067672,-0.8621456707885788,2.278833831573361,2.279594809518579,0.3612474614560961,1.1368213758230887,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.4009893054557144,-0.9771379133616724,-0.5314124736843416,-0.06130675689881316,-0.39494519660953975,-1.0588599127996026,-0.15057932087575607,-0.21815503773619882,-0.36821630735656946,-1.140870458328174,-0.7136558056936411,0.050868840667875025,-0.6083556960988789,1.6182779651498795,-0.3218385471592829,2.058474585095473,-0.6020353710089346,1.5796927957862426,-0.36711710974357786,2.315093967115936,-0.6113552210503681,1.6144139043508294,-0.29917092090452424,2.6177179480273898,0.9152303183703021,-1.29414720283531,-2.4172682948027475,1.7487851562754242,-1.2833551417171079,-2.30609148112252,1.4203343360446354,-1.2785892340199199,-2.62346121200957,1.5163037698240032,-0.25984119503824876,2.1481016080303728,-0.14802211380700797,4.0,Marion
MILLER,0.7708650362180095,0.8857240000848993,1.260555620545181,1.2607968093964428,2.033105382265255,2.5567193138121826,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,0.09863010242368059,0.3934554693649432,0.43355131456126456,0.8582945965834046,0.08143967869386669,0.4136902081043901,0.9176174394266446,1.0767470823797327,0.038614459982003545,0.4776550674573102,0.2425426268708505,1.0490219642380931,0.30537144517588616,-0.584424916932836,0.38362281489365957,0.024950816578685815,0.2722381636142237,-0.5832053965036943,0.48358547236036087,-0.18974967336803175,0.17975307161062198,-0.5572424446496709,0.4371286197224324,0.005492810332670607,-0.6919478858607523,1.4169288283380648,0.9082339787894824,-0.8923672756087381,1.510191352960522,-0.19462975526065662,-1.2233139499884953,1.4423141653741063,0.3019918739131245,-1.1122016960144563,0.32345484807130115,-0.4821514568683631,-0.14802211380700797,70.0,Miller
MISSISSIPPI,-0.6230105324636518,-0.5762367770198268,-0.274852446376872,-0.2747058510685588,-0.24275885161376168,-0.7923389963339206,-0.6222350575194434,-0.6214730787657584,-0.5127383323892977,-0.12157286873101757,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,0.4197010256037308,0.33578639955970085,1.040587861143489,-0.36150190631883594,0.5517608120893319,0.1350682942209539,0.9946217164883256,-0.271565788402748,0.17301331104882134,0.008387063401986191,1.0088842986631517,-0.08763070124366575,0.0841406114535492,2.083648156464517,-1.0321391265101376,0.2386530298803538,0.14261998005896578,2.0878003184582554,-1.008756687263056,0.22111537781829654,0.04929667161035928,2.0771507377214498,-0.9949643012081919,0.11686433124114616,0.06029752726064576,-0.7650299714444572,-0.2916857076497315,-0.35772485767682677,-0.1887978869962448,-0.2887723854190476,-0.24001504204226487,0.44056521034381974,-0.3272084228431701,-0.5221261085081041,0.16977734264494254,-0.25960676509360137,-0.4821514568683631,-0.14802211380700797,28.0,Mississippi
